"","ID","EID.x","BIRTH","sex","BREED","Breed2","BRTHW","SERUM","SORCE","TRL2","LOADT","...1","source","EID.y","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_DIED1","Remark_DIED1"
"18557",1475172,"USA003313530947","8/18/2025","M","B","B",65,0,"RVD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18558",1475173,"USA003313536404","8/18/2025","M","B","B",79,68,"RVD",4.5,"8/20/2025",43465,"dvcnew_wide","USA003313536404",NA,NA,NA,NA,NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18559",1475174,"USA003300812646","8/18/2025","M","B","B",90,70,"RVD",4.5,"8/20/2025",43466,"dvcnew_wide","USA003300812646",2025-09-11,"RES6X100",2025-09-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18560",1475175,"USA003313541605","8/18/2025","M","B","B",110,60,"RVD",4.5,"8/20/2025",43467,"dvcnew_wide","USA003313541605",2025-10-15,"RES6X100",2025-10-20,"EXCE-1.5CC",2025-11-17,"EXCE-1.5CC",2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18561",1475176,"USA003313530958","8/18/2025","F","B","B",77,0,"RVD",4.5,"8/20/2025",43468,"dvcnew_wide","USA003313530958",NA,NA,NA,NA,NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18562",1475177,"USA003313541599","8/18/2025","M","B","B",75,0,"RVD",4.5,"8/20/2025",43469,"dvcnew_wide","USA003313541599",2025-09-04,"RES6X100",2025-09-09,"EXCE-1.5CC",2025-11-19,"RES6X100",2025-08-25,"FLUIDOS",2025-08-28,"ENRO+ELECT",NA,NA,NA,NA,NA,NA
"18563",1475178,"USA003300811878","8/18/2025","M","B","B",86,70,"RVD",4.5,"8/20/2025",43470,"dvcnew_wide","USA003300811878",NA,NA,NA,NA,NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18564",1475179,"USA003313541608","8/18/2025","F","B","B",90,0,"RVD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18565",1475180,"USA003313541593","8/18/2025","M","B","B",83,0,"RVD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18566",1475181,"USA003313536519","8/18/2025","M","B","B",77,60,"RVD",4.5,"8/20/2025",43471,"dvcnew_wide","USA003313536519",2025-09-16,"RES6X100",2025-09-21,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18567",1485406,"USA003305035959","8/18/2025","F","B","B",73,0,"MAD",4.5,"8/20/2025",45882,"dvcnew_wide","USA003305035959",2025-10-18,"RES6X100",2025-10-23,"EXCE-1.5CC",NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18568",1485407,"USA003309326110","8/18/2025","F","B","B",82,0,"MAD",4.5,"8/20/2025",45883,"dvcnew_wide","USA003309326110",2025-10-03,"RES6X100",2025-10-09,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18569",1485412,"USA003309325880","8/18/2025","F","B","B",87,0,"MAD",4.5,"8/20/2025",45887,"dvcnew_wide","USA003309325880",2025-09-07,"RES6X100",2025-09-12,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18570",1485414,"USA003309325341","8/18/2025","F","B","B",72,0,"MAD",4.5,"8/20/2025",45888,"dvcnew_wide","USA003309325341",2025-09-05,"RES6X100",2025-09-10,"EXCE-1.5CC",NA,NA,2025-08-27,"ENRO+ELECT",2025-08-29,"HYPERTON",NA,NA,NA,NA,NA,NA
"18571",1485415,"USA003309326137","8/18/2025","F","B","B",70,0,"MAD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18572",1485416,"USA003309325351","8/18/2025","F","B","B",91,0,"MAD",4.5,"8/20/2025",45889,"dvcnew_wide","USA003309325351",2025-10-07,"RES6X100",2025-10-12,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18573",1485419,"USA003309325877","8/18/2025","F","B","B",73,0,"MAD",4.5,"8/20/2025",45892,"dvcnew_wide","USA003309325877",2025-10-03,"RES6X100",2025-10-09,"EXCE-1.5CC",NA,NA,2025-09-01,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA
"18574",1485423,"USA003309325369","8/18/2025","F","B","B",70,0,"MAD",4.5,"8/20/2025",45895,"dvcnew_wide","USA003309325369",NA,NA,NA,NA,NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18575",1485433,"USA003309325419","8/18/2025","F","B","B",90,0,"MAD",4.5,"8/20/2025",45902,"dvcnew_wide","USA003309325419",2025-10-19,"RES6X100",2025-10-25,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18576",1485436,"USA003309325879","8/18/2025","F","B","B",89,0,"MAD",4.5,"8/20/2025",45905,"dvcnew_wide","USA003309325879",2025-09-08,"RES6X100",2025-09-13,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18577",1485440,"USA003309325526","8/18/2025","F","B","B",90,0,"MAD",4.5,"8/20/2025",45908,"dvcnew_wide","USA003309325526",2025-10-11,"RES6X100",2025-10-17,"RES6X100",NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18578",1485447,"USA003309325446","8/18/2025","F","B","B",91,0,"MAD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18579",1485452,"USA003309325445","8/18/2025","F","B","B",90,0,"MAD",4.5,"8/20/2025",45915,"dvcnew_wide","USA003309325445",2025-10-23,"RES6X100",2025-10-28,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18580",1485461,"USA003309325521","8/18/2025","F","B","B",92,0,"MAD",4.5,"8/20/2025",45922,"dvcnew_wide","USA003309325521",2025-09-28,"RES6X100",2025-10-03,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18581",1415693,"USA003313548009","8/19/2025","F","B","B",83,0,"WSD",4.5,"8/20/2025",16609,"dvcnew_wide","USA003313548009",2025-09-24,"RES6X100",2025-09-29,"EXCE-1.5CC",2025-11-19,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18582",1415694,"USA003287506059","8/19/2025","F","B","B",80,0,"WSD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18583",1445826,"USA003314111253","8/19/2025","F","B","B",77,0,"DUD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18584",1453719,"USA003311847080","8/19/2025","M","B","B",66,0,"WRD",4.5,"8/20/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18585",1464183,"USA003315821935","8/19/2025","F","B","B",74,0,"MSD",4.5,"8/20/2025",42223,"dvcnew_wide","USA003315821935",2025-10-11,"RES6X100",2025-10-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18586",1485283,"USA003305035977","8/15/2025","M","B","B",93,0,"MAD",3.5,"8/21/2025",45791,"dvcnew_wide","USA003305035977",2025-09-07,"RES6X100",2025-09-12,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18587",1439491,"USA003313542193","8/17/2025","M","B","B",68,0,"CLD",3.5,"8/21/2025",30473,"dvcnew_wide","USA003313542193",2025-09-13,"RES6X100",2025-09-18,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18588",1439502,"USA003313542526","8/17/2025","M","B","B",95,68,"CLD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18589",1459924,"USA003289013307","8/17/2025","M","B","B",109,70,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18590",1485382,"USA003309326090","8/17/2025","M","B","B",93,60,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18591",1415680,"USA003291544667","8/18/2025","M","B","B",90,70,"WSD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18592",1415686,"USA003300802345","8/18/2025","M","B","B",90,80,"WSD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18593",1415687,"USA003313547896","8/18/2025","M","B","B",71,78,"WSD",3.5,"8/21/2025",16605,"dvcnew_wide","USA003313547896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18594",1415689,"USA003313547909","8/18/2025","M","B","B",90,80,"WSD",3.5,"8/21/2025",16607,"dvcnew_wide","USA003313547909",2025-11-18,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18595",1415690,"USA003313547411","8/18/2025","M","B","B",88,80,"WSD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18596",1415692,"USA003313547413","8/18/2025","M","B","B",100,0,"WSD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18597",1439512,"USA003313542532","8/18/2025","M","B","B",101,70,"CLD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18598",1439515,"USA003313542514","8/18/2025","M","B","B",83,0,"CLD",3.5,"8/21/2025",30486,"dvcnew_wide","USA003313542514",2025-09-07,"RES6X100",2025-09-12,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18599",1439516,"USA003313542517","8/18/2025","M","B","B",75,0,"CLD",3.5,"8/21/2025",30487,"dvcnew_wide","USA003313542517",2025-10-11,"RES6X100",2025-10-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18600",1439517,"USA003313542523","8/18/2025","M","B","B",84,0,"CLD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18601",1439518,"USA003313542830","8/18/2025","M","B","B",76,60,"CLD",3.5,"8/21/2025",30488,"dvcnew_wide","USA003313542830",2025-10-21,"RES6X100",2025-10-27,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18602",1439522,"USA003313542521","8/18/2025","M","B","B",106,0,"CLD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18603",1439523,"USA003313542508","8/18/2025","M","B","B",85,60,"CLD",3.5,"8/21/2025",30490,"dvcnew_wide","USA003313542508",2025-08-28,"RES6X100",2025-09-02,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18604",1439525,"USA003313542487","8/18/2025","M","B","B",110,64,"CLD",3.5,"8/21/2025",30492,"dvcnew_wide","USA003313542487",2025-11-18,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18605",1439527,"USA003313542499","8/18/2025","M","B","B",88,60,"CLD",3.5,"8/21/2025",30493,"dvcnew_wide","USA003313542499",2025-09-12,"RES6X100",2025-09-17,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18606",1439538,"USA003313542490","8/18/2025","M","B","B",83,70,"CLD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18607",1439539,"USA003313542503","8/18/2025","M","B","B",98,70,"CLD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18608",1439540,"USA003313542510","8/18/2025","M","B","B",99,64,"CLD",3.5,"8/21/2025",30499,"dvcnew_wide","USA003313542510",NA,NA,NA,NA,NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18609",1439541,"USA003313542497","8/18/2025","M","B","B",110,0,"CLD",3.5,"8/21/2025",30500,"dvcnew_wide","USA003313542497",2025-09-09,"RES6X100",2025-09-14,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18610",1439542,"USA003313542502","8/18/2025","M","B","B",85,60,"CLD",3.5,"8/21/2025",30501,"dvcnew_wide","USA003313542502",2025-09-24,"RES6X100",2025-09-29,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18611",1439544,"USA003313542200","8/18/2025","M","B","B",89,0,"CLD",3.5,"8/21/2025",30503,"dvcnew_wide","USA003313542200",2025-10-18,"RES6X100",2025-10-24,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18612",1439546,"USA003313542535","8/18/2025","M","B","B",81,70,"CLD",3.5,"8/21/2025",30504,"dvcnew_wide","USA003313542535",2025-09-17,"RES6X100",2025-09-22,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18613",1439547,"USA003313542515","8/18/2025","M","B","B",105,0,"CLD",3.5,"8/21/2025",30505,"dvcnew_wide","USA003313542515",2025-10-28,"RES6X100",2025-11-02,"EXCE-1.5CC",NA,NA,2025-08-20,"BISMUSOL ORAL",2025-08-21,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18614",1450031,"USA003313544020","8/18/2025","M","B","B",80,50,"CAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18615",1450033,"USA003295912608","8/18/2025","M","B","B",93,70,"CAD",3.5,"8/21/2025",36264,"dvcnew_wide","USA003295912608",2025-11-01,"RES6X100",2025-11-06,"EXCE-1.5CC",NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18616",1450034,"USA003313543998","8/18/2025","M","B","B",107,60,"CAD",3.5,"8/21/2025",36265,"dvcnew_wide","USA003313543998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18617",1450036,"USA003292368467","8/18/2025","M","B","B",95,60,"CAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18618",1456061,"USA003313541321","8/18/2025","M","B","B",88,0,"D45",3.5,"8/21/2025",39295,"dvcnew_wide","USA003313541321",2025-09-20,"RES6X100",2025-09-25,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18619",1458194,"USA003306585658","8/18/2025","M","B","B",86,62,"LOD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18620",1458195,"USA003306585679","8/18/2025","M","B","B",91,0,"LOD",3.5,"8/21/2025",39876,"dvcnew_wide","USA003306585679",2025-09-15,"RES6X100",2025-09-20,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18621",1458197,"USA003306585661","8/18/2025","M","B","B",93,0,"LOD",3.5,"8/21/2025",39877,"dvcnew_wide","USA003306585661",2025-09-08,"RES6X100",2025-09-13,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18622",1459941,"USA003306583182","8/18/2025","M","B","B",1,0,"GAD",3.5,"8/21/2025",40784,"dvcnew_wide","USA003306583182",2025-11-10,"RES6X100",2025-11-15,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,2025-11-10,"MIN OIL",NA,NA,NA,NA
"18623",1459943,"USA003306583180","8/18/2025","M","B","B",1,64,"GAD",3.5,"8/21/2025",40785,"dvcnew_wide","USA003306583180",2025-10-14,"RES6X100",2025-10-19,"EXCE-1.5CC",NA,NA,2025-08-21,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA
"18624",1459945,"USA003306583179","8/18/2025","M","B","B",1,0,"GAD",3.5,"8/21/2025",40786,"dvcnew_wide","USA003306583179",2025-10-21,"RES6X100",2025-10-26,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18625",1459946,"USA003306583192","8/18/2025","M","B","B",1,60,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18626",1459948,"USA003306583194","8/18/2025","M","B","B",55,70,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18627",1459950,"USA003306583181","8/18/2025","M","B","B",89,70,"GAD",3.5,"8/21/2025",40789,"dvcnew_wide","USA003306583181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18628",1459951,"USA003306583184","8/18/2025","M","B","B",120,74,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18629",1459954,"USA003306583176","8/18/2025","M","B","B",98,0,"GAD",3.5,"8/21/2025",40791,"dvcnew_wide","USA003306583176",2025-11-04,"RES6X100",2025-11-09,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18630",1459957,"USA003306583198","8/18/2025","M","B","B",96,0,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18631",1459958,"USA003306583178","8/18/2025","M","B","B",79,68,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18632",1459959,"USA003306583196","8/18/2025","M","B","B",104,0,"GAD",3.5,"8/21/2025",40793,"dvcnew_wide","USA003306583196",2025-11-06,"RES6X100",2025-11-11,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18633",1459960,"USA003306583186","8/18/2025","M","B","B",102,0,"GAD",3.5,"8/21/2025",40794,"dvcnew_wide","USA003306583186",2025-09-25,"RES6X100",2025-09-30,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18634",1459964,"USA003313538989","8/18/2025","M","B","B",85,70,"GAD",3.5,"8/21/2025",40798,"dvcnew_wide","USA003313538989",2025-08-27,"RES6X100",2025-09-01,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18635",1459965,"USA003313539009","8/18/2025","M","B","B",93,0,"GAD",3.5,"8/21/2025",40799,"dvcnew_wide","USA003313539009",NA,NA,NA,NA,NA,NA,2025-08-29,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA
"18636",1459966,"USA003313539109","8/18/2025","M","B","B",85,64,"GAD",3.5,"8/21/2025",40800,"dvcnew_wide","USA003313539109",2025-11-04,"RES6X100",2025-11-09,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18637",1459967,"USA003313538996","8/18/2025","M","B","B",82,70,"GAD",3.5,"8/21/2025",40801,"dvcnew_wide","USA003313538996",2025-10-24,"RES6X100",2025-10-29,"EXCE-1.5CC",NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18638",1459969,"USA003313538988","8/18/2025","M","B","B",76,0,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18639",1459971,"USA003313539110","8/18/2025","M","B","B",99,0,"GAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18640",1485400,"USA003309325874","8/18/2025","M","B","B",96,0,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18641",1485401,"USA003309326092","8/18/2025","M","B","B",107,0,"MAD",3.5,"8/21/2025",45879,"dvcnew_wide","USA003309326092",2025-10-03,"RES6X100",2025-10-09,"EXCE-1.5CC",NA,NA,2025-08-31,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA
"18642",1485402,"USA003309326101","8/18/2025","M","B","B",88,0,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18643",1485403,"USA003309325350","8/18/2025","M","B","B",82,60,"MAD",3.5,"8/21/2025",45880,"dvcnew_wide","USA003309325350",2025-10-09,"RES6X100",2025-10-14,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18644",1485404,"USA003309326091","8/18/2025","M","B","B",92,0,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18645",1485405,"USA003305035895","8/18/2025","M","B","B",85,62,"MAD",3.5,"8/21/2025",45881,"dvcnew_wide","USA003305035895",2025-10-13,"RES6X100",2025-10-18,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18646",1485408,"USA003309325340","8/18/2025","M","B","B",103,0,"MAD",3.5,"8/21/2025",45884,"dvcnew_wide","USA003309325340",2025-09-16,"RES6X100",2025-09-21,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18647",1485409,"USA003309326109","8/18/2025","M","B","B",90,64,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18648",1485410,"USA003309326100","8/18/2025","M","B","B",80,0,"MAD",3.5,"8/21/2025",45885,"dvcnew_wide","USA003309326100",2025-11-06,"RES6X100",2025-11-11,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18649",1485411,"USA003309325360","8/18/2025","M","B","B",110,0,"MAD",3.5,"8/21/2025",45886,"dvcnew_wide","USA003309325360",2025-10-08,"RES6X100",2025-10-13,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18650",1485413,"USA003309325884","8/18/2025","M","B","B",80,70,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18651",1485417,"USA003309326099","8/18/2025","M","B","B",63,0,"MAD",3.5,"8/21/2025",45890,"dvcnew_wide","USA003309326099",2025-10-30,"RES6X100",2025-11-04,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18652",1485418,"USA003309326089","8/18/2025","M","B","B",87,70,"MAD",3.5,"8/21/2025",45891,"dvcnew_wide","USA003309326089",2025-09-14,"RES6X100",2025-09-19,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18653",1485421,"USA003309325873","8/18/2025","M","B","B",89,0,"MAD",3.5,"8/21/2025",45893,"dvcnew_wide","USA003309325873",2025-09-21,"RES6X100",2025-09-26,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18654",1485422,"USA003309325418","8/18/2025","M","B","B",90,0,"MAD",3.5,"8/21/2025",45894,"dvcnew_wide","USA003309325418",2025-09-23,"RES6X100",2025-09-29,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18655",1485424,"USA003309325416","8/18/2025","M","B","B",100,0,"MAD",3.5,"8/21/2025",45896,"dvcnew_wide","USA003309325416",2025-10-03,"RES6X100",2025-10-09,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18656",1485425,"USA003309326097","8/18/2025","M","B","B",96,0,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18657",1485426,"USA003309325357","8/18/2025","M","B","B",90,0,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18658",1485427,"USA003309325870","8/18/2025","M","B","B",88,0,"MAD",3.5,"8/21/2025",45897,"dvcnew_wide","USA003309325870",2025-10-28,"RES6X100",2025-11-02,"EXCE-1.5CC",NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18659",1485428,"USA003309325365","8/18/2025","M","B","B",94,0,"MAD",3.5,"8/21/2025",45898,"dvcnew_wide","USA003309325365",2025-10-07,"RES6X100",2025-10-12,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18660",1485429,"USA003309326107","8/18/2025","M","B","B",107,0,"MAD",3.5,"8/21/2025",45899,"dvcnew_wide","USA003309326107",NA,NA,NA,NA,NA,NA,2025-08-19,"BISMUSOL ORAL",2025-08-20,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA
"18661",1485430,"USA003305035909","8/18/2025","M","B","B",75,0,"MAD",3.5,"8/21/2025",45900,"dvcnew_wide","USA003305035909",2025-09-29,"RES6X100",2025-10-04,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18662",1485431,"USA003305035971","8/18/2025","M","B","B",85,70,"MAD",3.5,"8/21/2025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
