"","ID","EID.x","BIRTH","sex","BREED","Breed2","TRVHR","time","BRTHW","SERUM","SORCE","TRL2.x","LOADT","Date_PNEU1","Remark_PNEU1","Date_PNEU2","Remark_PNEU2","Date_PNEU3","Remark_PNEU3","Date_SCOURS1","Remark_SCOURS1","Date_SCOURS2","Remark_SCOURS2","Date_BLOAT1","Remark_BLOAT1","Date_BLOAT2","Remark_BLOAT2","Date_NAVEL1","Remark_NAVEL1","Date_NAVEL2","Remark_NAVEL2","Date_NAVEL3","Remark_NAVEL3","Date_DIED1","Remark_DIED1","TRL2","LOADT_date","ARR","diaload","diaARR","dfaP1","dbtwP12","dbtwP23","dfaP2","dfaP3","dfaD1","dfaD2","dbtwD12","dfaB1","dfaB2","dfaN1","dfaN2","dfaN3","dfaDIED","LOAD","n","sbTRT","SD","Sex","DB","DBxS","Behav?","TRVhr","...10","transitT","PN1a","PN2","PN3","DIA1","DIA2","B1","B2","N1","DIED","PN2a","Date_PN1a","Date_PN2a"
"6155",1433385,"USA003309328303",2025-07-13,"M","B","B",21,22,85,0,"MAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-17,"POLYFL",2025-07-18,"POLYFL",2025-07-19,"POLYFL",NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,0,0,0,0,0,0,0,1,0,0,NA,NA
"6156",1433387,"USA003309329032",2025-07-13,"M","B","B",22,22,107,0,"MAD",3.5,2025-07-16,2025-08-26,"RES6X100",2025-08-31,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,40,5,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,0,0,0,0,0,0,0,0,2025-08-26,NA
"6157",1433388,"USA003309328896",2025-07-13,"M","B","B",21,21.9,84,70,"MAD",3.5,2025-07-16,2025-08-14,"RES6X100",2025-08-19,"EXCE-1.5CC",2025-10-12,"RES6X100",2025-07-20,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,28,5,54,33,87,3,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.9,1,1,1,1,0,0,0,0,0,1,2025-08-14,2025-10-12
"6158",1433389,"USA003309328306",2025-07-13,"M","B","B",21,22,106,80,"MAD",3.5,2025-07-16,2025-09-11,"RES6X100",2025-09-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,56,5,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,0,0,0,0,0,0,0,0,2025-09-11,NA
"6159",1433393,"USA003306555000",2025-07-13,"M","B","B",22,22,95,0,"MAD",3.5,2025-07-16,2025-09-08,"RES6X100",2025-09-13,"EXCE-1.5CC",2025-10-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,53,5,39,58,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,1,0,0,0,0,0,0,1,2025-09-08,2025-10-22
"6160",1433397,"USA003309328286",2025-07-13,"M","B","B",21,22,94,75,"MAD",3.5,2025-07-16,2025-08-31,"RES6X100",2025-09-07,"EXCE-1.5CC",2025-10-18,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,45,7,41,52,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,1,0,0,0,0,0,0,1,2025-08-31,2025-09-07
"6161",1433399,"USA003309328719",2025-07-13,"M","B","B",22,22,95,0,"MAD",3.5,2025-07-16,2025-08-07,"RES6X100",2025-08-12,"EXCE-1.5CC",2025-10-18,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,21,5,67,26,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,1,0,0,0,0,0,0,1,2025-08-07,2025-10-18
"6162",1433400,"USA003309328713",2025-07-13,"M","B","B",21,22,99,0,"MAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,0,0,0,0,0,0,0,0,0,0,NA,NA
"6163",1433403,"USA003309328735",2025-07-13,"M","B","B",NA,NA,87,0,"MAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-20,"DIGESTIV","3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,0,0,0,0,0,0,0,0,1,0,NA,NA
"6164",1433404,"USA003309328734",2025-07-13,"M","B","B",22,22,98,0,"MAD",3.5,2025-07-16,2025-10-14,"RES6X100",2025-10-14,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,89,0,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,0,0,0,0,0,0,0,0,2025-10-14,NA
"6165",1433407,"USA003309328378",2025-07-13,"M","B","B",22,22,66,0,"MAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,0,0,0,0,0,0,0,0,0,0,NA,NA
"6166",1436255,"USA003311861881",2025-07-13,"M","B","B",21,21.7,84,77,"SWD",3.5,2025-07-16,2025-08-13,"RES6X100",2025-08-18,"EXCE-1.5CC",2025-10-15,"RES6X100",2025-07-16,"BISMUSOL ORAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,27,5,58,32,90,-1,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,1,1,1,0,0,0,0,0,0,1,2025-08-13,2025-10-15
"6167",1436256,"USA003311861526",2025-07-13,"M","B","B",21,21.7,90,70,"SWD",3.5,2025-07-16,2025-10-06,"RES6X100",2025-10-26,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,81,20,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,1,1,0,0,0,0,0,0,0,1,2025-10-06,2025-10-26
"6168",1436260,"USA003311862341",2025-07-13,"M","B","B",21,21.7,70,70,"SWD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,2025-07-21,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,0,0,0,1,0,0,0,0,0,0,NA,NA
"6169",1436262,"USA003311862346",2025-07-13,"M","B","B",21,21.7,79,62,"SWD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,0,0,0,0,0,0,0,0,0,0,NA,NA
"6170",1436267,"USA003311861639",2025-07-13,"M","B","B",21,21.7,82,65,"SWD",3.5,2025-07-16,2025-10-07,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,2025-10-07,"MIN OIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,82,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,1,0,0,0,0,1,0,0,0,0,2025-10-07,NA
"6171",1449253,"USA003292369295",2025-07-13,"M","B","B",21,21.9,102,60,"CAD",3.5,2025-07-16,2025-08-01,"RES6X100",2025-08-06,"EXCE-1.5CC",2025-10-12,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,15,5,67,20,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.9,1,1,1,0,0,0,0,0,0,1,2025-08-01,2025-10-12
"6172",1449259,"USA003292368778",2025-07-13,"M","B","B",22,22,80,65,"CAD",3.5,2025-07-16,2025-08-19,"RES6X100",2025-08-24,"EXCE-1.5CC",2025-09-12,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,33,5,19,38,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22,1,1,1,0,0,0,0,0,0,1,2025-08-19,2025-09-12
"6173",1449263,"USA003292369292",2025-07-13,"M","B","B",21,21.8,86,67,"CAD",3.5,2025-07-16,2025-08-11,"RES6X100",2025-08-16,"EXCE-1.5CC",2025-10-20,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,2025-07-14,"EXCENEL IM",2025-07-15,"EXCENEL IM",NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,25,5,65,30,95,NA,NA,NA,NA,NA,-3,-2,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.8,1,1,1,0,0,0,0,0,0,1,2025-08-11,2025-10-20
"6174",1449264,"USA003292368788",2025-07-13,"M","B","B",21,21.9,100,66,"CAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.9,0,0,0,0,0,0,0,0,0,0,NA,NA
"6175",1449265,"USA003292368802",2025-07-13,"M","B","B",21,21.8,101,67,"CAD",3.5,2025-07-16,2025-10-20,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.8,1,0,0,0,0,0,0,0,0,0,2025-10-20,NA
"6176",1449270,"USA003292368805",2025-07-13,"M","B","B",22,22.5,110,0,"CAD",3.5,2025-07-16,2025-09-11,"RES6X100",2025-09-16,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-15,"EXFLDXCL",2025-07-16,"EXCENEL IM",NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,56,5,NA,61,NA,NA,NA,NA,NA,NA,-2,-1,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.5,1,1,0,0,0,0,0,0,0,0,2025-09-11,NA
"6177",1451586,"USA003313541661",2025-07-13,"M","B","B",21,21.7,78,59,"D45",3.5,2025-07-16,2025-11-05,"RES6X100",2025-11-08,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,111,3,NA,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,1,1,0,0,0,0,0,0,0,0,2025-11-05,NA
"6178",1453193,"USA003311847548",2025-07-13,"M","B","B",22,22.3,89,0,"WRD",3.5,2025-07-16,2025-08-12,"RES6X100",2025-08-17,"EXCE-1.5CC",2025-10-24,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,26,5,68,31,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.3,1,1,1,0,0,0,0,0,0,1,2025-08-12,2025-10-24
"6179",1453201,"USA003311847551",2025-07-13,"M","B","B",22,22.4,80,0,"WRD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"6180",1453205,"USA003306610456",2025-07-13,"M","B","B",22,22.4,83,0,"WRD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,2025-07-24,"ENRO+ELECT",2025-07-25,"FLUIDOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,7,8,1,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,0,0,0,1,1,0,0,0,0,0,NA,NA
"6181",1453207,"USA003311847547",2025-07-13,"M","B","B",22,22.4,115,0,"WRD",3.5,2025-07-16,2025-11-04,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,1,0,0,0,0,0,0,0,0,0,2025-11-04,NA
"6182",1460209,"USA003313536850",2025-07-13,"M","B","B",22,22.3,96,0,"RVD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.3,0,0,0,0,0,0,0,0,0,0,NA,NA
"6183",1412622,"USA003306585387",2025-07-14,"M","B","B",22,22.6,102,0,"LOD",3.5,2025-07-16,2025-10-13,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.6,1,0,0,0,0,0,0,0,0,0,2025-10-13,NA
"6184",1412629,"USA003306586157",2025-07-14,"M","B","B",22,22.6,98,0,"LOD",3.5,2025-07-16,2025-08-26,"RES6X100",2025-08-31,"EXCE-1.5CC",2025-10-23,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,40,5,53,45,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.6,1,1,1,0,0,0,0,0,0,1,2025-08-26,2025-10-23
"6185",1412630,"USA003306586151",2025-07-14,"M","B","B",22,22.6,63,0,"LOD",3.5,2025-07-16,2025-09-19,"RES6X100",2025-09-21,"EXCE-1.5CC",2025-10-18,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,64,2,27,66,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.6,1,1,1,0,0,0,0,0,0,1,2025-09-19,2025-10-18
"6186",1415596,"USA003311868349",2025-07-14,"M","B","B",21,21.5,84,0,"WSD",3.5,2025-07-16,2025-09-04,"RES6X100",2025-09-09,"EXCE-1.5CC",2025-09-09,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,49,5,0,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.5,1,1,1,0,0,0,0,0,0,0,2025-09-04,NA
"6187",1416872,"USA003295911267",2025-07-14,"M","B","B",22,22.4,93,0,"WAD",3.5,2025-07-16,2025-08-27,"RES6X100",2025-09-01,"EXCE-1.5CC",2025-10-18,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-10-18,"INFECTION","3.5",2025-07-16,2025-07-17,2,3,41,5,47,46,93,NA,NA,NA,NA,NA,NA,NA,NA,93,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,1,1,1,0,0,0,0,0,1,1,2025-08-27,2025-10-18
"6188",1416875,"USA003306581763",2025-07-14,"M","B","B",22,22.4,100,0,"WAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"6189",1416878,"USA003306582225",2025-07-14,"M","B","B",22,22.5,140,0,"WAD",3.5,2025-07-16,2025-10-12,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.5,1,0,0,0,0,0,0,0,0,0,2025-10-12,NA
"6190",1416882,"USA003313545631",2025-07-14,"M","B","B",22,22.4,92,0,"WAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"6191",1416883,"USA003295910777",2025-07-14,"M","B","B",22,22.4,104,0,"WAD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.4,0,0,0,0,0,0,0,0,0,0,NA,NA
"6192",1423001,"USA003311868652",2025-07-14,"M","B","B",21,21.6,87,0,"WSD",3.5,2025-07-16,2025-10-18,"RES6X100",NA,NA,NA,NA,2025-07-15,"BISMUSOL ORAL",2025-07-25,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,93,NA,NA,NA,NA,-2,8,10,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.6,1,0,0,0,1,0,0,0,0,0,2025-10-18,NA
"6193",1423003,"USA003311868424",2025-07-14,"M","B","B",21,21.6,63,0,"WSD",3.5,2025-07-16,2025-10-07,"RES6X100",2025-10-26,"RES6X100",2025-11-02,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,82,19,7,101,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.6,1,1,1,0,0,0,0,0,0,1,2025-10-07,2025-10-26
"6194",1423012,"USA003311868616",2025-07-14,"M","B","B",21,21.6,98,0,"WSD",3.5,2025-07-16,2025-08-05,"RES6X100",2025-08-10,"EXCE-1.5CC",2025-11-08,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,19,5,90,24,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.6,1,1,1,0,0,0,0,0,0,1,2025-08-05,2025-11-08
"6195",1423013,"USA003311868645",2025-07-14,"M","B","B",22,22.3,90,0,"WSD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025-07-17,"POLYFL",2025-07-18,"POLYFL",2025-07-19,"POLYFL",NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.3,0,0,0,0,0,0,0,1,0,0,NA,NA
"6196",1426763,"USA003295979283",2025-07-14,"M","B","B",21,21.7,96,70,"MSD",3.5,2025-07-16,2025-10-19,"RES6X100",NA,NA,NA,NA,2025-07-24,"ENRO+ELECT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,94,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,21.7,1,0,0,1,0,0,0,0,0,0,2025-10-19,NA
"6197",1426764,"USA003291549579",2025-07-14,"M","B","B",22,22.5,113,0,"MSD",3.5,2025-07-16,2025-09-05,"RES6X100",2025-09-11,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,50,6,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.5,1,1,0,0,0,0,0,0,0,0,2025-09-05,NA
"6198",1426765,"USA003295979281",2025-07-14,"M","B","B",22,22.5,82,0,"MSD",3.5,2025-07-16,2025-10-03,"RES6X100",2025-10-08,"EXCE-1.5CC",2025-10-22,"RES6X100",NA,NA,NA,NA,NA,NA,NA,NA,2025-07-17,"POLYFL",2025-07-18,"POLYFL",2025-07-19,"POLYFL",NA,NA,"3.5",2025-07-16,2025-07-17,2,3,78,5,14,83,97,NA,NA,NA,NA,NA,0,1,2,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.5,1,1,1,0,0,0,0,1,0,1,2025-10-03,2025-10-22
"6199",1426767,"USA003295979270",2025-07-14,"M","B","B",22,22.5,100,0,"MSD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.5,0,0,0,0,0,0,0,0,0,0,NA,NA
"6200",1426769,"USA003306586389",2025-07-14,"M","B","B",22,22.6,91,0,"MSD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.6,0,0,0,0,0,0,0,0,0,0,NA,NA
"6201",1426771,"USA003291549564",2025-07-14,"M","B","B",22,22.6,87,0,"MSD",3.5,2025-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.6,0,0,0,0,0,0,0,0,0,0,NA,NA
"6202",1426774,"USA003295979271",2025-07-14,"M","B","B",22,22.6,88,0,"MSD",3.5,2025-07-16,2025-08-22,"RES6X100",2025-08-27,"EXCE-1.5CC",2025-10-22,"EXCE-1.5CC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5",2025-07-16,2025-07-17,2,3,36,5,56,41,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2025-07-16_3.5_B",242,"BM3.5",3.5,"M","B","BM",0,21.7,NA,22.6,1,1,1,0,0,0,0,0,0,1,2025-08-22,2025-10-22
