"","Cow","hoursfrom","lyingm","standingm","steps","mi","transitions","Date","Time","End","Steps","Motion Index","Lying Time","Standing Time","Transitions","Transitions Up","Transitions Down","CalfID","Bdat","FOO","BRTHW","stp","Breed2","diaload","diaARR","TRT","OneLoad","DatMOC","IceCube","DatON","TimeONp","ToTCC","TimetoTCCp","Section","ArrTCC","TimeArrTCCp","TimeTrip","DatOFF","TimeOFFp","PN1a","DIA1","D30","P30","P60","datetime","datetimeon","datetimeoff","match_flag","tfship","timecat"
"6624",297,-3,23.9333333333333,36.0666666666667,14,85,3,2025-07-29,10:45:00,"7/29/2025 11:00",9,46,00:00:00,00:15:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 10:45:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-12,"pre"
"6625",297,-2,60,0,0,3,0,2025-07-29,11:45:00,"7/29/2025 12:00",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 11:45:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-8,"pre"
"6626",297,-1,52.2833333333333,7.71666666666667,4,23,2,2025-07-29,12:45:00,"7/29/2025 13:00",0,3,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 12:45:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-4,"pre"
"6627",297,0,3.41666666666667,11.5833333333333,90,495,3,2025-07-29,13:45:00,"7/29/2025 14:00",90,495,00:03:25,00:11:35,3,2,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 13:45:00,2025-07-28 16:00:00,2025-07-31 16:00:00,1,0,"during"
"6628",297,1,0,60,36,228,0,2025-07-29,14:00:00,"7/29/2025 14:15",16,87,00:00:00,00:15:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 14:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,1,"during"
"6629",297,2,15.6,44.4,12,155,3,2025-07-29,15:00:00,"7/29/2025 15:15",1,64,00:11:46,00:03:14,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 15:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,5,"during"
"6630",297,3,60,0,0,19,0,2025-07-29,16:00:00,"7/29/2025 16:15",0,1,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 16:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,9,"during"
"6631",297,4,28.9,31.1,49,290,2,2025-07-29,17:00:00,"7/29/2025 17:15",0,3,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 17:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,13,"during"
"6632",297,5,27.6666666666667,32.3333333333333,40,242,2,2025-07-29,18:00:00,"7/29/2025 18:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 18:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,17,"during"
"6633",297,6,10.5833333333333,49.4166666666667,52,285,3,2025-07-29,19:00:00,"7/29/2025 19:15",13,91,00:01:44,00:13:16,1,1,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 19:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,21,"during"
"6634",297,7,44.3666666666667,15.6333333333333,11,120,3,2025-07-29,20:00:00,"7/29/2025 20:15",4,24,00:05:40,00:09:20,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 20:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,25,"during"
"6635",297,8,30.65,29.35,37,243,4,2025-07-29,21:00:00,"7/29/2025 21:15",0,12,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 21:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,29,"during"
"6636",297,9,54.5833333333333,5.41666666666667,13,137,4,2025-07-29,22:00:00,"7/29/2025 22:15",0,9,00:13:51,00:01:09,2,1,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 22:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,33,"during"
"6637",297,10,6.98333333333333,53.0166666666667,53,279,2,2025-07-29,23:00:00,"7/29/2025 23:15",14,87,00:02:12,00:12:48,1,1,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 23:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,37,"during"
"6638",297,11,52.1,7.9,9,83,1,2025-07-30,00:00:00,"7/30/2025 0:15",0,8,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30,2025-07-28 16:00:00,2025-07-31 16:00:00,0,41,"during"
"6639",297,12,46.45,13.55,25,172,1,2025-07-30,01:00:00,"7/30/2025 1:15",25,126,00:01:27,00:13:33,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 01:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,45,"during"
"6640",297,13,37.7333333333333,22.2666666666667,38,328,4,2025-07-30,02:00:00,"7/30/2025 2:15",16,139,00:07:38,00:07:22,3,2,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 02:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,49,"during"
"6641",297,14,41.35,18.65,19,229,4,2025-07-30,03:00:00,"7/30/2025 3:15",0,50,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 03:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,53,"during"
"6642",297,15,36.0333333333333,23.9666666666667,8,175,2,2025-07-30,04:00:00,"7/30/2025 4:15",0,30,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 04:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,57,"during"
"6643",297,16,38.85,21.15,8,229,1,2025-07-30,05:00:00,"7/30/2025 5:15",0,57,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 05:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,61,"during"
"6644",297,17,30.8166666666667,29.1833333333333,18,192,4,2025-07-30,06:00:00,"7/30/2025 6:15",14,80,00:06:21,00:08:39,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 06:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,65,"during"
"6645",297,18,45.85,14.15,2,24,1,2025-07-30,07:00:00,"7/30/2025 7:15",2,18,00:00:51,00:14:09,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 07:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,69,"during"
"6646",297,19,38.95,21.05,9,87,2,2025-07-30,08:00:00,"7/30/2025 8:15",0,2,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 08:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,73,"during"
"6647",297,20,60,0,0,22,0,2025-07-30,09:00:00,"7/30/2025 9:15",0,8,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 09:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,77,"during"
"6648",297,21,43.7333333333333,16.2666666666667,6,116,2,2025-07-30,10:00:00,"7/30/2025 10:15",0,47,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 10:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,81,"during"
"6649",297,22,51.4666666666667,8.53333333333333,6,158,4,2025-07-30,11:00:00,"7/30/2025 11:15",0,1,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 11:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,85,"during"
"6650",297,23,46.95,13.05,5,115,2,2025-07-30,12:00:00,"7/30/2025 12:15",0,22,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 12:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,89,"during"
"6651",297,24,26.65,33.35,19,124,2,2025-07-30,13:00:00,"7/30/2025 13:15",3,30,00:10:05,00:04:55,1,1,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 13:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,93,"during"
"6652",297,25,60,0,0,33,0,2025-07-30,14:00:00,"7/30/2025 14:15",0,12,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 14:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,97,"during"
"6653",297,26,34.8666666666667,25.1333333333333,20,218,5,2025-07-30,15:00:00,"7/30/2025 15:15",1,13,00:12:49,00:02:11,1,1,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 15:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,101,"post"
"6654",297,27,57.65,2.35,70,424,1,2025-07-30,16:00:00,"7/30/2025 16:15",0,5,00:12:39,00:02:21,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 16:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,105,"post"
"6655",297,29,50.0333333333333,9.96666666666667,4,36,2,2025-07-30,18:00:00,"7/30/2025 18:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 18:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,113,"post"
"6656",297,30,46.15,13.85,0,22,1,2025-07-30,19:00:00,"7/30/2025 19:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 19:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,117,"post"
"6657",297,31,48.9166666666667,11.0833333333333,1,20,1,2025-07-30,20:00:00,"7/30/2025 20:15",1,20,00:03:55,00:11:05,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 20:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,121,"post"
"6658",297,32,38.1166666666667,21.8833333333333,46,273,4,2025-07-30,21:00:00,"7/30/2025 21:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 21:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,125,"post"
"6659",297,33,45.4,14.6,8,44,2,2025-07-30,22:00:00,"7/30/2025 22:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 22:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,129,"post"
"6660",297,34,19.05,40.95,54,283,2,2025-07-30,23:00:00,"7/30/2025 23:15",4,27,00:09:38,00:05:22,1,1,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-30 23:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,133,"post"
"6661",297,35,60,0,0,0,0,2025-07-31,00:00:00,"7/31/2025 0:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-31,2025-07-28 16:00:00,2025-07-31 16:00:00,0,137,"post"
"6662",297,36,56.7333333333333,3.26666666666667,2,22,1,2025-07-31,01:00:00,"7/31/2025 1:15",0,1,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-31 01:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,141,"post"
"6663",297,37,50.2833333333333,9.71666666666667,5,28,1,2025-07-31,02:00:00,"7/31/2025 2:15",5,28,00:05:17,00:09:43,1,0,1,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-31 02:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,145,"post"
"6664",297,38,39.8333333333333,20.1666666666667,49,317,1,2025-07-31,03:00:00,"7/31/2025 3:15",0,0,00:15:00,00:00:00,0,0,0,852122,2025-07-26,"NOD",84,0,"D",3,4,"DF3.0",1,2025-07-27,1788,2025-07-28,16:00:00,2025-07-29,13:48:00,"H",2025-07-30,14:39:00,24.9,2025-07-31,16:00:00,0,0,0,0,0,2025-07-31 03:00:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,149,"post"
"6665",298,-12,60,0,0,0,0,2025-07-29,01:07:00,"7/29/2025 1:22",0,0,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 01:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-48,"pre"
"6666",298,-11,52.8666666666667,7.13333333333333,7,50,2,2025-07-29,02:07:00,"7/29/2025 2:22",0,0,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 02:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-44,"pre"
"6667",298,-10,60,0,0,6,0,2025-07-29,03:07:00,"7/29/2025 3:22",0,0,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 03:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-40,"pre"
"6668",298,-9,52.1833333333333,7.81666666666667,0,20,2,2025-07-29,04:07:00,"7/29/2025 4:22",0,2,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 04:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-36,"pre"
"6669",298,-7,40.05,19.95,6,62,3,2025-07-29,06:07:00,"7/29/2025 6:22",0,0,00:10:23,00:04:37,1,1,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 06:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-28,"pre"
"6670",298,-6,58.5833333333333,1.41666666666667,6,35,1,2025-07-29,07:07:00,"7/29/2025 7:22",6,34,00:13:35,00:01:25,1,0,1,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 07:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-24,"pre"
"6671",298,-5,60,0,0,3,0,2025-07-29,08:07:00,"7/29/2025 8:22",0,0,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 08:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-20,"pre"
"6672",298,-4,39.85,20.15,5,33,2,2025-07-29,09:07:00,"7/29/2025 9:22",0,0,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 09:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-16,"pre"
"6673",298,-3,20.5833333333333,39.4166666666667,17,111,1,2025-07-29,10:07:00,"7/29/2025 10:22",0,0,00:15:00,00:00:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 10:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-12,"pre"
"6674",298,-2,23.3333333333333,36.6666666666667,89,468,3,2025-07-29,11:07:00,"7/29/2025 11:22",5,30,00:14:26,00:00:34,1,0,1,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 11:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,-8,"pre"
"6675",298,0,0.216666666666667,14.7833333333333,27,218,1,2025-07-29,13:07:00,"7/29/2025 13:22",27,218,00:00:13,00:14:47,1,1,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 13:07:00,2025-07-28 16:00:00,2025-07-31 16:00:00,1,0,"during"
"6676",298,1,0.65,59.35,115,497,2,2025-07-29,13:23:00,"7/29/2025 13:38",23,98,00:00:00,00:15:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 13:23:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,1,"during"
"6677",298,2,4.51666666666667,55.4833333333333,81,397,2,2025-07-29,14:23:00,"7/29/2025 14:38",14,95,00:00:00,00:15:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 14:23:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,5,"during"
"6678",298,3,36.9833333333333,23.0166666666667,29,176,2,2025-07-29,15:23:00,"7/29/2025 15:38",23,118,00:13:04,00:01:56,1,0,1,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 15:23:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,9,"during"
"6679",298,4,21.6,38.4,63,329,4,2025-07-29,16:23:00,"7/29/2025 16:38",18,90,00:00:36,00:14:24,1,0,1,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 16:23:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,13,"during"
"6680",298,5,18.5,41.5,121,528,4,2025-07-29,17:23:00,"7/29/2025 17:38",63,272,00:00:00,00:15:00,0,0,0,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 17:23:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,17,"during"
"6681",298,6,23.9,36.1,72,457,2,2025-07-29,18:23:00,"7/29/2025 18:38",36,219,00:04:45,00:10:15,1,0,1,852104,2025-07-25,"NOD",76,0,"D",4,5,"DF3.0",1,2025-07-26,1789,2025-07-28,16:00:00,2025-07-29,13:16:00,"B",2025-07-30,15:00:00,25.7,2025-07-31,16:00:00,0,0,0,0,0,2025-07-29 18:23:00,2025-07-28 16:00:00,2025-07-31 16:00:00,0,21,"during"
